"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2018-06-13T13:29:04.899+09:00"
"RESULT_INF"
"TOTAL_NUMBER","2070"
"FROM_NUMBER","1"
"TO_NUMBER","2070"
"TABLE_INF","0003142014"
"STAT_NAME","00200521","国勢調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","平成27年国勢調査 速報集計 抽出速報集計"
"TITLE","00110","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人) 全国(市部・郡部)"
"CYCLE","-"
"SURVEY_DATE","201510"
"OPEN_DATE","2016-06-29"
"SMALL_AREA","0"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","2070"
"UPDATED_DATE","2016-09-01"
"STATISTICS_NAME_SPEC","平成27年国勢調査","速報集計","抽出速報集計","","",""
"TITLE_SPEC","","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人)","全国(市部・郡部)","",""
"NOTE","***","当該数値がないもの"
"NOTE","-","当該数値がないもの"
"VALUE"
"tab_code","表章項目","cat01_code","国籍_2015","cat02_code","男女別_2015","cat03_code","年齢_2015","area_code","地域（2015）","time_code","時間軸(年次)","unit","value"
"020","人口","0000","総数（国籍）","0020","女","1460","100歳以上","00002","全国郡部","2015000000","2015年","人","7300"
"020","人口","0000","総数（国籍）","0020","女","1490","年齢「不詳」","00000","全国","2015000000","2015年","人","821300"
"020","人口","0000","総数（国籍）","0020","女","1490","年齢「不詳」","00001","全国市部","2015000000","2015年","人","805900"
"020","人口","0000","総数（国籍）","0020","女","1490","年齢「不詳」","00002","全国郡部","2015000000","2015年","人","15400"
"020","人口","0000","総数（国籍）","0020","女","1500","平均年齢","00000","全国","2015000000","2015年","歳","47.93230"
"020","人口","0000","総数（国籍）","0020","女","1500","平均年齢","00001","全国市部","2015000000","2015年","歳","47.68089"
"020","人口","0000","総数（国籍）","0020","女","1500","平均年齢","00002","全国郡部","2015000000","2015年","歳","50.54978"
"020","人口","0000","総数（国籍）","0020","女","1510","年齢中位数","00000","全国","2015000000","2015年","歳","48.39433"
"020","人口","0000","総数（国籍）","0020","女","1510","年齢中位数","00001","全国市部","2015000000","2015年","歳","48.00713"
"020","人口","0000","総数（国籍）","0020","女","1510","年齢中位数","00002","全国郡部","2015000000","2015年","歳","53.26979"
"020","人口","0000","総数（国籍）","0020","女","1560","（再掲）15歳未満","00000","全国","2015000000","2015年","人","7756100"
"020","人口","0000","総数（国籍）","0020","女","1560","（再掲）15歳未満","00001","全国市部","2015000000","2015年","人","7093000"
"020","人口","0000","総数（国籍）","0020","女","1560","（再掲）15歳未満","00002","全国郡部","2015000000","2015年","人","663100"
"020","人口","0000","総数（国籍）","0020","女","1760","（再掲）15～64歳","00000","全国","2015000000","2015年","人","37687700"
"020","人口","0000","総数（国籍）","0020","女","1760","（再掲）15～64歳","00001","全国市部","2015000000","2015年","人","34624500"
"020","人口","0000","総数（国籍）","0020","女","1760","（再掲）15～64歳","00002","全国郡部","2015000000","2015年","人","3063300"
"020","人口","0000","総数（国籍）","0020","女","1770","（再掲）65歳以上","00000","全国","2015000000","2015年","人","19015700"
"020","人口","0000","総数（国籍）","0020","女","1770","（再掲）65歳以上","00001","全国市部","2015000000","2015年","人","17093300"
"020","人口","0000","総数（国籍）","0020","女","1770","（再掲）65歳以上","00002","全国郡部","2015000000","2015年","人","1922300"
"020","人口","0000","総数（国籍）","0020","女","1790","（再掲）75歳以上","00000","全国","2015000000","2015年","人","9933400"
"020","人口","0000","総数（国籍）","0020","女","1790","（再掲）75歳以上","00001","全国市部","2015000000","2015年","人","8855700"
"020","人口","0000","総数（国籍）","0020","女","1790","（再掲）75歳以上","00002","全国郡部","2015000000","2015年","人","1077700"
"020","人口","0000","総数（国籍）","0020","女","1800","（再掲）85歳以上","00000","全国","2015000000","2015年","人","3470800"
"020","人口","0000","総数（国籍）","0020","女","1800","（再掲）85歳以上","00001","全国市部","2015000000","2015年","人","3057500"
"020","人口","0000","総数（国籍）","0020","女","1800","（再掲）85歳以上","00002","全国郡部","2015000000","2015年","人","413200"
"020","人口","0000","総数（国籍）","0020","女","1850","（年齢別割合（％））15歳未満","00000","全国","2015000000","2015年","","12.03256"
"020","人口","0000","総数（国籍）","0020","女","1850","（年齢別割合（％））15歳未満","00001","全国市部","2015000000","2015年","","12.06078"
"020","人口","0000","総数（国籍）","0020","女","1850","（年齢別割合（％））15歳未満","00002","全国郡部","2015000000","2015年","","11.73873"
"020","人口","0000","総数（国籍）","0020","女","1860","（年齢別割合（％））15～64歳","00000","全国","2015000000","2015年","","58.46729"
"020","人口","0000","総数（国籍）","0020","女","1860","（年齢別割合（％））15～64歳","00001","全国市部","2015000000","2015年","","58.87429"
"020","人口","0000","総数（国籍）","0020","女","1860","（年齢別割合（％））15～64歳","00002","全国郡部","2015000000","2015年","","54.22979"
"020","人口","0000","総数（国籍）","0020","女","1870","（年齢別割合（％））65歳以上","00000","全国","2015000000","2015年","","29.50016"
"020","人口","0000","総数（国籍）","0020","女","1870","（年齢別割合（％））65歳以上","00001","全国市部","2015000000","2015年","","29.06493"
"020","人口","0000","総数（国籍）","0020","女","1870","（年齢別割合（％））65歳以上","00002","全国郡部","2015000000","2015年","","34.03148"
"020","人口","0000","総数（国籍）","0020","女","1880","（年齢別割合（％））75歳以上","00000","全国","2015000000","2015年","","15.41030"
"020","人口","0000","総数（国籍）","0020","女","1880","（年齢別割合（％））75歳以上","00001","全国市部","2015000000","2015年","","15.05796"
"020","人口","0000","総数（国籍）","0020","女","1880","（年齢別割合（％））75歳以上","00002","全国郡部","2015000000","2015年","","19.07865"
"020","人口","0000","総数（国籍）","0020","女","1890","（年齢別割合（％））85歳以上","00000","全国","2015000000","2015年","","5.38441"
"020","人口","0000","総数（国籍）","0020","女","1890","（年齢別割合（％））85歳以上","00001","全国市部","2015000000","2015年","","5.19895"
"020","人口","0000","総数（国籍）","0020","女","1890","（年齢別割合（％））85歳以上","00002","全国郡部","2015000000","2015年","","7.31535"
"020","人口","0150","日本人","0000","総数（男女別）","0000","総数（年齢）","00000","全国","2015000000","2015年","人","123972400"
"020","人口","0150","日本人","0000","総数（男女別）","0000","総数（年齢）","00001","全国市部","2015000000","2015年","人","113101000"
"020","人口","0150","日本人","0000","総数（男女別）","0000","総数（年齢）","00002","全国郡部","2015000000","2015年","人","10871500"
"020","人口","0150","日本人","0000","総数（男女別）","0010","0歳","00000","全国","2015000000","2015年","人","951400"
"020","人口","0150","日本人","0000","総数（男女別）","0010","0歳","00001","全国市部","2015000000","2015年","人","875500"
"020","人口","0150","日本人","0000","総数（男女別）","0010","0歳","00002","全国郡部","2015000000","2015年","人","76000"
"020","人口","0150","日本人","0000","総数（男女別）","0020","1歳","00000","全国","2015000000","2015年","人","981100"
"020","人口","0150","日本人","0000","総数（男女別）","0020","1歳","00001","全国市部","2015000000","2015年","人","899500"
"020","人口","0150","日本人","0000","総数（男女別）","0020","1歳","00002","全国郡部","2015000000","2015年","人","81500"
"020","人口","0150","日本人","0000","総数（男女別）","0030","2歳","00000","全国","2015000000","2015年","人","1024400"
"020","人口","0150","日本人","0000","総数（男女別）","0030","2歳","00001","全国市部","2015000000","2015年","人","942000"
"020","人口","0150","日本人","0000","総数（男女別）","0030","2歳","00002","全国郡部","2015000000","2015年","人","82400"
"020","人口","0150","日本人","0000","総数（男女別）","0040","3歳","00000","全国","2015000000","2015年","人","1040200"
"020","人口","0150","日本人","0000","総数（男女別）","0040","3歳","00001","全国市部","2015000000","2015年","人","950700"
"020","人口","0150","日本人","0000","総数（男女別）","0040","3歳","00002","全国郡部","2015000000","2015年","人","89500"
"020","人口","0150","日本人","0000","総数（男女別）","0050","4歳","00000","全国","2015000000","2015年","人","1043600"
"020","人口","0150","日本人","0000","総数（男女別）","0050","4歳","00001","全国市部","2015000000","2015年","人","958600"
"020","人口","0150","日本人","0000","総数（男女別）","0050","4歳","00002","全国郡部","2015000000","2015年","人","85000"
"020","人口","0150","日本人","0000","総数（男女別）","0060","5歳","00000","全国","2015000000","2015年","人","1028800"
"020","人口","0150","日本人","0000","総数（男女別）","0060","5歳","00001","全国市部","2015000000","2015年","人","944100"
"020","人口","0150","日本人","0000","総数（男女別）","0060","5歳","00002","全国郡部","2015000000","2015年","人","84700"
"020","人口","0150","日本人","0000","総数（男女別）","0070","6歳","00000","全国","2015000000","2015年","人","1008900"
"020","人口","0150","日本人","0000","総数（男女別）","0070","6歳","00001","全国市部","2015000000","2015年","人","917400"
"020","人口","0150","日本人","0000","総数（男女別）","0070","6歳","00002","全国郡部","2015000000","2015年","人","91600"
"020","人口","0150","日本人","0000","総数（男女別）","0080","7歳","00000","全国","2015000000","2015年","人","1063800"
"020","人口","0150","日本人","0000","総数（男女別）","0080","7歳","00001","全国市部","2015000000","2015年","人","973300"
"020","人口","0150","日本人","0000","総数（男女別）","0080","7歳","00002","全国郡部","2015000000","2015年","人","90600"
"020","人口","0150","日本人","0000","総数（男女別）","0090","8歳","00000","全国","2015000000","2015年","人","1025600"
"020","人口","0150","日本人","0000","総数（男女別）","0090","8歳","00001","全国市部","2015000000","2015年","人","932200"
"020","人口","0150","日本人","0000","総数（男女別）","0090","8歳","00002","全国郡部","2015000000","2015年","人","93300"
"020","人口","0150","日本人","0000","総数（男女別）","0100","9歳","00000","全国","2015000000","2015年","人","1024600"
"020","人口","0150","日本人","0000","総数（男女別）","0100","9歳","00001","全国市部","2015000000","2015年","人","933400"
"020","人口","0150","日本人","0000","総数（男女別）","0100","9歳","00002","全国郡部","2015000000","2015年","人","91200"
"020","人口","0150","日本人","0000","総数（男女別）","0110","10歳","00000","全国","2015000000","2015年","人","1043900"
"020","人口","0150","日本人","0000","総数（男女別）","0110","10歳","00001","全国市部","2015000000","2015年","人","955300"
"020","人口","0150","日本人","0000","総数（男女別）","0110","10歳","00002","全国郡部","2015000000","2015年","人","88600"
"020","人口","0150","日本人","0000","総数（男女別）","0120","11歳","00000","全国","2015000000","2015年","人","1062900"
"020","人口","0150","日本人","0000","総数（男女別）","0120","11歳","00001","全国市部","2015000000","2015年","人","968800"
"020","人口","0150","日本人","0000","総数（男女別）","0120","11歳","00002","全国郡部","2015000000","2015年","人","94200"
"020","人口","0150","日本人","0000","総数（男女別）","0130","12歳","00000","全国","2015000000","2015年","人","1095500"
"020","人口","0150","日本人","0000","総数（男女別）","0130","12歳","00001","全国市部","2015000000","2015年","人","995800"
"020","人口","0150","日本人","0000","総数（男女別）","0130","12歳","00002","全国郡部","2015000000","2015年","人","99600"
"020","人口","0150","日本人","0000","総数（男女別）","0140","13歳","00000","全国","2015000000","2015年","人","1109700"
"020","人口","0150","日本人","0000","総数（男女別）","0140","13歳","00001","全国市部","2015000000","2015年","人","1008300"
"020","人口","0150","日本人","0000","総数（男女別）","0140","13歳","00002","全国郡部","2015000000","2015年","人","101400"
"020","人口","0150","日本人","0000","総数（男女別）","0150","14歳","00000","全国","2015000000","2015年","人","1155800"
"020","人口","0150","日本人","0000","総数（男女別）","0150","14歳","00001","全国市部","2015000000","2015年","人","1056300"
"020","人口","0150","日本人","0000","総数（男女別）","0150","14歳","00002","全国郡部","2015000000","2015年","人","99500"
"020","人口","0150","日本人","0000","総数（男女別）","0160","15歳","00000","全国","2015000000","2015年","人","1182500"
"020","人口","0150","日本人","0000","総数（男女別）","0160","15歳","00001","全国市部","2015000000","2015年","人","1069500"
"020","人口","0150","日本人","0000","総数（男女別）","0160","15歳","00002","全国郡部","2015000000","2015年","人","113000"
"020","人口","0150","日本人","0000","総数（男女別）","0170","16歳","00000","全国","2015000000","2015年","人","1169100"
"020","人口","0150","日本人","0000","総数（男女別）","0170","16歳","00001","全国市部","2015000000","2015年","人","1065200"
"020","人口","0150","日本人","0000","総数（男女別）","0170","16歳","00002","全国郡部","2015000000","2015年","人","103900"
"020","人口","0150","日本人","0000","総数（男女別）","0180","17歳","00000","全国","2015000000","2015年","人","1185700"
"020","人口","0150","日本人","0000","総数（男女別）","0180","17歳","00001","全国市部","2015000000","2015年","人","1082100"
"020","人口","0150","日本人","0000","総数（男女別）","0180","17歳","00002","全国郡部","2015000000","2015年","人","103600"
"020","人口","0150","日本人","0000","総数（男女別）","0190","18歳","00000","全国","2015000000","2015年","人","1146500"
"020","人口","0150","日本人","0000","総数（男女別）","0190","18歳","00001","全国市部","2015000000","2015年","人","1049400"
"020","人口","0150","日本人","0000","総数（男女別）","0190","18歳","00002","全国郡部","2015000000","2015年","人","97100"
"020","人口","0150","日本人","0000","総数（男女別）","0200","19歳","00000","全国","2015000000","2015年","人","1125600"
"020","人口","0150","日本人","0000","総数（男女別）","0200","19歳","00001","全国市部","2015000000","2015年","人","1047200"
"020","人口","0150","日本人","0000","総数（男女別）","0200","19歳","00002","全国郡部","2015000000","2015年","人","78400"
"020","人口","0150","日本人","0000","総数（男女別）","0210","20歳","00000","全国","2015000000","2015年","人","1217500"
"020","人口","0150","日本人","0000","総数（男女別）","0210","20歳","00001","全国市部","2015000000","2015年","人","1130900"
"020","人口","0150","日本人","0000","総数（男女別）","0210","20歳","00002","全国郡部","2015000000","2015年","人","86600"
"020","人口","0150","日本人","0000","総数（男女別）","0220","21歳","00000","全国","2015000000","2015年","人","1205300"
"020","人口","0150","日本人","0000","総数（男女別）","0220","21歳","00001","全国市部","2015000000","2015年","人","1117700"
"020","人口","0150","日本人","0000","総数（男女別）","0220","21歳","00002","全国郡部","2015000000","2015年","人","87600"
"020","人口","0150","日本人","0000","総数（男女別）","0230","22歳","00000","全国","2015000000","2015年","人","1173600"
"020","人口","0150","日本人","0000","総数（男女別）","0230","22歳","00001","全国市部","2015000000","2015年","人","1089500"
"020","人口","0150","日本人","0000","総数（男女別）","0230","22歳","00002","全国郡部","2015000000","2015年","人","84100"
"020","人口","0150","日本人","0000","総数（男女別）","0240","23歳","00000","全国","2015000000","2015年","人","1184100"
"020","人口","0150","日本人","0000","総数（男女別）","0240","23歳","00001","全国市部","2015000000","2015年","人","1093700"
"020","人口","0150","日本人","0000","総数（男女別）","0240","23歳","00002","全国郡部","2015000000","2015年","人","90400"
"020","人口","0150","日本人","0000","総数（男女別）","0250","24歳","00000","全国","2015000000","2015年","人","1185100"
"020","人口","0150","日本人","0000","総数（男女別）","0250","24歳","00001","全国市部","2015000000","2015年","人","1096000"
"020","人口","0150","日本人","0000","総数（男女別）","0250","24歳","00002","全国郡部","2015000000","2015年","人","89100"
"020","人口","0150","日本人","0000","総数（男女別）","0260","25歳","00000","全国","2015000000","2015年","人","1166100"
"020","人口","0150","日本人","0000","総数（男女別）","0260","25歳","00001","全国市部","2015000000","2015年","人","1080700"
"020","人口","0150","日本人","0000","総数（男女別）","0260","25歳","00002","全国郡部","2015000000","2015年","人","85300"
"020","人口","0150","日本人","0000","総数（男女別）","0270","26歳","00000","全国","2015000000","2015年","人","1205200"
"020","人口","0150","日本人","0000","総数（男女別）","0270","26歳","00001","全国市部","2015000000","2015年","人","1111000"
"020","人口","0150","日本人","0000","総数（男女別）","0270","26歳","00002","全国郡部","2015000000","2015年","人","94200"
"020","人口","0150","日本人","0000","総数（男女別）","0280","27歳","00000","全国","2015000000","2015年","人","1225800"
"020","人口","0150","日本人","0000","総数（男女別）","0280","27歳","00001","全国市部","2015000000","2015年","人","1136500"
"020","人口","0150","日本人","0000","総数（男女別）","0280","27歳","00002","全国郡部","2015000000","2015年","人","89400"
"020","人口","0150","日本人","0000","総数（男女別）","0290","28歳","00000","全国","2015000000","2015年","人","1307600"
"020","人口","0150","日本人","0000","総数（男女別）","0290","28歳","00001","全国市部","2015000000","2015年","人","1213000"
"020","人口","0150","日本人","0000","総数（男女別）","0290","28歳","00002","全国郡部","2015000000","2015年","人","94600"
"020","人口","0150","日本人","0000","総数（男女別）","0300","29歳","00000","全国","2015000000","2015年","人","1296900"
"020","人口","0150","日本人","0000","総数（男女別）","0300","29歳","00001","全国市部","2015000000","2015年","人","1203200"
"020","人口","0150","日本人","0000","総数（男女別）","0300","29歳","00002","全国郡部","2015000000","2015年","人","93700"
"020","人口","0150","日本人","0000","総数（男女別）","0310","30歳","00000","全国","2015000000","2015年","人","1345800"
"020","人口","0150","日本人","0000","総数（男女別）","0310","30歳","00001","全国市部","2015000000","2015年","人","1242900"
"020","人口","0150","日本人","0000","総数（男女別）","0310","30歳","00002","全国郡部","2015000000","2015年","人","102900"
"020","人口","0150","日本人","0000","総数（男女別）","0320","31歳","00000","全国","2015000000","2015年","人","1383800"
"020","人口","0150","日本人","0000","総数（男女別）","0320","31歳","00001","全国市部","2015000000","2015年","人","1285900"
"020","人口","0150","日本人","0000","総数（男女別）","0320","31歳","00002","全国郡部","2015000000","2015年","人","97900"
"020","人口","0150","日本人","0000","総数（男女別）","0330","32歳","00000","全国","2015000000","2015年","人","1409200"
"020","人口","0150","日本人","0000","総数（男女別）","0330","32歳","00001","全国市部","2015000000","2015年","人","1300300"
"020","人口","0150","日本人","0000","総数（男女別）","0330","32歳","00002","全国郡部","2015000000","2015年","人","109000"
"020","人口","0150","日本人","0000","総数（男女別）","0340","33歳","00000","全国","2015000000","2015年","人","1438200"
"020","人口","0150","日本人","0000","総数（男女別）","0340","33歳","00001","全国市部","2015000000","2015年","人","1332500"
"020","人口","0150","日本人","0000","総数（男女別）","0340","33歳","00002","全国郡部","2015000000","2015年","人","105700"
"020","人口","0150","日本人","0000","総数（男女別）","0350","34歳","00000","全国","2015000000","2015年","人","1421500"
"020","人口","0150","日本人","0000","総数（男女別）","0350","34歳","00001","全国市部","2015000000","2015年","人","1307400"
"020","人口","0150","日本人","0000","総数（男女別）","0350","34歳","00002","全国郡部","2015000000","2015年","人","114100"
"020","人口","0150","日本人","0000","総数（男女別）","0360","35歳","00000","全国","2015000000","2015年","人","1496700"
"020","人口","0150","日本人","0000","総数（男女別）","0360","35歳","00001","全国市部","2015000000","2015年","人","1387700"
"020","人口","0150","日本人","0000","総数（男女別）","0360","35歳","00002","全国郡部","2015000000","2015年","人","109000"
"020","人口","0150","日本人","0000","総数（男女別）","0370","36歳","00000","全国","2015000000","2015年","人","1560800"
"020","人口","0150","日本人","0000","総数（男女別）","0370","36歳","00001","全国市部","2015000000","2015年","人","1439700"
"020","人口","0150","日本人","0000","総数（男女別）","0370","36歳","00002","全国郡部","2015000000","2015年","人","121100"
"020","人口","0150","日本人","0000","総数（男女別）","0380","37歳","00000","全国","2015000000","2015年","人","1602500"
"020","人口","0150","日本人","0000","総数（男女別）","0380","37歳","00001","全国市部","2015000000","2015年","人","1476300"
"020","人口","0150","日本人","0000","総数（男女別）","0380","37歳","00002","全国郡部","2015000000","2015年","人","126200"
"020","人口","0150","日本人","0000","総数（男女別）","0390","38歳","00000","全国","2015000000","2015年","人","1647500"
"020","人口","0150","日本人","0000","総数（男女別）","0390","38歳","00001","全国市部","2015000000","2015年","人","1516400"
"020","人口","0150","日本人","0000","総数（男女別）","0390","38歳","00002","全国郡部","2015000000","2015年","人","131000"
"020","人口","0150","日本人","0000","総数（男女別）","0400","39歳","00000","全国","2015000000","2015年","人","1728200"
"020","人口","0150","日本人","0000","総数（男女別）","0400","39歳","00001","全国市部","2015000000","2015年","人","1593500"
"020","人口","0150","日本人","0000","総数（男女別）","0400","39歳","00002","全国郡部","2015000000","2015年","人","134700"
"020","人口","0150","日本人","0000","総数（男女別）","0410","40歳","00000","全国","2015000000","2015年","人","1831200"
"020","人口","0150","日本人","0000","総数（男女別）","0410","40歳","00001","全国市部","2015000000","2015年","人","1694900"
"020","人口","0150","日本人","0000","総数（男女別）","0410","40歳","00002","全国郡部","2015000000","2015年","人","136300"
"020","人口","0150","日本人","0000","総数（男女別）","0420","41歳","00000","全国","2015000000","2015年","人","1933400"
"020","人口","0150","日本人","0000","総数（男女別）","0420","41歳","00001","全国市部","2015000000","2015年","人","1789000"
"020","人口","0150","日本人","0000","総数（男女別）","0420","41歳","00002","全国郡部","2015000000","2015年","人","144400"
"020","人口","0150","日本人","0000","総数（男女別）","0430","42歳","00000","全国","2015000000","2015年","人","1942900"
"020","人口","0150","日本人","0000","総数（男女別）","0430","42歳","00001","全国市部","2015000000","2015年","人","1794600"
"020","人口","0150","日本人","0000","総数（男女別）","0430","42歳","00002","全国郡部","2015000000","2015年","人","148300"
"020","人口","0150","日本人","0000","総数（男女別）","0440","43歳","00000","全国","2015000000","2015年","人","1894200"
"020","人口","0150","日本人","0000","総数（男女別）","0440","43歳","00001","全国市部","2015000000","2015年","人","1750900"
"020","人口","0150","日本人","0000","総数（男女別）","0440","43歳","00002","全国郡部","2015000000","2015年","人","143200"
"020","人口","0150","日本人","0000","総数（男女別）","0450","44歳","00000","全国","2015000000","2015年","人","1877500"
"020","人口","0150","日本人","0000","総数（男女別）","0450","44歳","00001","全国市部","2015000000","2015年","人","1738800"
"020","人口","0150","日本人","0000","総数（男女別）","0450","44歳","00002","全国郡部","2015000000","2015年","人","138700"
"020","人口","0150","日本人","0000","総数（男女別）","0460","45歳","00000","全国","2015000000","2015年","人","1802700"
"020","人口","0150","日本人","0000","総数（男女別）","0460","45歳","00001","全国市部","2015000000","2015年","人","1669200"
"020","人口","0150","日本人","0000","総数（男女別）","0460","45歳","00002","全国郡部","2015000000","2015年","人","133500"
"020","人口","0150","日本人","0000","総数（男女別）","0470","46歳","00000","全国","2015000000","2015年","人","1803800"
"020","人口","0150","日本人","0000","総数（男女別）","0470","46歳","00001","全国市部","2015000000","2015年","人","1660400"
"020","人口","0150","日本人","0000","総数（男女別）","0470","46歳","00002","全国郡部","2015000000","2015年","人","143300"
"020","人口","0150","日本人","0000","総数（男女別）","0480","47歳","00000","全国","2015000000","2015年","人","1727000"
"020","人口","0150","日本人","0000","総数（男女別）","0480","47歳","00001","全国市部","2015000000","2015年","人","1594600"
"020","人口","0150","日本人","0000","総数（男女別）","0480","47歳","00002","全国郡部","2015000000","2015年","人","132400"
"020","人口","0150","日本人","0000","総数（男女別）","0490","48歳","00000","全国","2015000000","2015年","人","1766100"
"020","人口","0150","日本人","0000","総数（男女別）","0490","48歳","00001","全国市部","2015000000","2015年","人","1627500"
"020","人口","0150","日本人","0000","総数（男女別）","0490","48歳","00002","全国郡部","2015000000","2015年","人","138600"
"020","人口","0150","日本人","0000","総数（男女別）","0500","49歳","00000","全国","2015000000","2015年","人","1355700"
"020","人口","0150","日本人","0000","総数（男女別）","0500","49歳","00001","全国市部","2015000000","2015年","人","1245800"
"020","人口","0150","日本人","0000","総数（男女別）","0500","49歳","00002","全国郡部","2015000000","2015年","人","109900"
"020","人口","0150","日本人","0000","総数（男女別）","0510","50歳","00000","全国","2015000000","2015年","人","1667000"
"020","人口","0150","日本人","0000","総数（男女別）","0510","50歳","00001","全国市部","2015000000","2015年","人","1532800"
"020","人口","0150","日本人","0000","総数（男女別）","0510","50歳","00002","全国郡部","2015000000","2015年","人","134200"
"020","人口","0150","日本人","0000","総数（男女別）","0520","51歳","00000","全国","2015000000","2015年","人","1573300"
"020","人口","0150","日本人","0000","総数（男女別）","0520","51歳","00001","全国市部","2015000000","2015年","人","1445600"
"020","人口","0150","日本人","0000","総数（男女別）","0520","51歳","00002","全国郡部","2015000000","2015年","人","127700"
"020","人口","0150","日本人","0000","総数（男女別）","0530","52歳","00000","全国","2015000000","2015年","人","1549500"
"020","人口","0150","日本人","0000","総数（男女別）","0530","52歳","00001","全国市部","2015000000","2015年","人","1418700"
"020","人口","0150","日本人","0000","総数（男女別）","0530","52歳","00002","全国郡部","2015000000","2015年","人","130800"
"020","人口","0150","日本人","0000","総数（男女別）","0540","53歳","00000","全国","2015000000","2015年","人","1504700"
"020","人口","0150","日本人","0000","総数（男女別）","0540","53歳","00001","全国市部","2015000000","2015年","人","1374100"
"020","人口","0150","日本人","0000","総数（男女別）","0540","53歳","00002","全国郡部","2015000000","2015年","人","130600"
"020","人口","0150","日本人","0000","総数（男女別）","0550","54歳","00000","全国","2015000000","2015年","人","1459400"
"020","人口","0150","日本人","0000","総数（男女別）","0550","54歳","00001","全国市部","2015000000","2015年","人","1322700"
"020","人口","0150","日本人","0000","総数（男女別）","0550","54歳","00002","全国郡部","2015000000","2015年","人","136700"
"020","人口","0150","日本人","0000","総数（男女別）","0560","55歳","00000","全国","2015000000","2015年","人","1484200"
"020","人口","0150","日本人","0000","総数（男女別）","0560","55歳","00001","全国市部","2015000000","2015年","人","1343500"
"020","人口","0150","日本人","0000","総数（男女別）","0560","55歳","00002","全国郡部","2015000000","2015年","人","140700"
"020","人口","0150","日本人","0000","総数（男女別）","0570","56歳","00000","全国","2015000000","2015年","人","1503300"
"020","人口","0150","日本人","0000","総数（男女別）","0570","56歳","00001","全国市部","2015000000","2015年","人","1362400"
"020","人口","0150","日本人","0000","総数（男女別）","0570","56歳","00002","全国郡部","2015000000","2015年","人","141000"
"020","人口","0150","日本人","0000","総数（男女別）","0580","57歳","00000","全国","2015000000","2015年","人","1472200"
"020","人口","0150","日本人","0000","総数（男女別）","0580","57歳","00001","全国市部","2015000000","2015年","人","1322300"
"020","人口","0150","日本人","0000","総数（男女別）","0580","57歳","00002","全国郡部","2015000000","2015年","人","150000"
"020","人口","0150","日本人","0000","総数（男女別）","0590","58歳","00000","全国","2015000000","2015年","人","1422500"
"020","人口","0150","日本人","0000","総数（男女別）","0590","58歳","00001","全国市部","2015000000","2015年","人","1285800"
"020","人口","0150","日本人","0000","総数（男女別）","0590","58歳","00002","全国郡部","2015000000","2015年","人","136700"
"020","人口","0150","日本人","0000","総数（男女別）","0600","59歳","00000","全国","2015000000","2015年","人","1478500"
"020","人口","0150","日本人","0000","総数（男女別）","0600","59歳","00001","全国市部","2015000000","2015年","人","1323700"
"020","人口","0150","日本人","0000","総数（男女別）","0600","59歳","00002","全国郡部","2015000000","2015年","人","154800"
"020","人口","0150","日本人","0000","総数（男女別）","0610","60歳","00000","全国","2015000000","2015年","人","1534100"
"020","人口","0150","日本人","0000","総数（男女別）","0610","60歳","00001","全国市部","2015000000","2015年","人","1379500"
"020","人口","0150","日本人","0000","総数（男女別）","0610","60歳","00002","全国郡部","2015000000","2015年","人","154500"
"020","人口","0150","日本人","0000","総数（男女別）","0620","61歳","00000","全国","2015000000","2015年","人","1551000"
"020","人口","0150","日本人","0000","総数（男女別）","0620","61歳","00001","全国市部","2015000000","2015年","人","1395800"
"020","人口","0150","日本人","0000","総数（男女別）","0620","61歳","00002","全国郡部","2015000000","2015年","人","155200"
"020","人口","0150","日本人","0000","総数（男女別）","0630","62歳","00000","全国","2015000000","2015年","人","1654300"
"020","人口","0150","日本人","0000","総数（男女別）","0630","62歳","00001","全国市部","2015000000","2015年","人","1483300"
"020","人口","0150","日本人","0000","総数（男女別）","0630","62歳","00002","全国郡部","2015000000","2015年","人","171000"
"020","人口","0150","日本人","0000","総数（男女別）","0640","63歳","00000","全国","2015000000","2015年","人","1738500"
"020","人口","0150","日本人","0000","総数（男女別）","0640","63歳","00001","全国市部","2015000000","2015年","人","1562800"
"020","人口","0150","日本人","0000","総数（男女別）","0640","63歳","00002","全国郡部","2015000000","2015年","人","175700"
"020","人口","0150","日本人","0000","総数（男女別）","0650","64歳","00000","全国","2015000000","2015年","人","1826400"
"020","人口","0150","日本人","0000","総数（男女別）","0650","64歳","00001","全国市部","2015000000","2015年","人","1649100"
"020","人口","0150","日本人","0000","総数（男女別）","0650","64歳","00002","全国郡部","2015000000","2015年","人","177300"
"020","人口","0150","日本人","0000","総数（男女別）","0660","65歳","00000","全国","2015000000","2015年","人","1985900"
"020","人口","0150","日本人","0000","総数（男女別）","0660","65歳","00001","全国市部","2015000000","2015年","人","1790100"
"020","人口","0150","日本人","0000","総数（男女別）","0660","65歳","00002","全国郡部","2015000000","2015年","人","195800"
