year,month,day,hour,minute,usd,
2018,06,11,03,28,109.530000,
2018,06,11,03,29,109.530000,
2018,06,11,03,30,109.530000,
2018,06,11,03,31,109.530000,
2018,06,11,03,32,109.530000,
2018,06,11,03,33,109.530000,
2018,06,11,03,34,109.530000,
2018,06,11,03,35,109.530000,
2018,06,11,03,36,109.530000,
2018,06,11,03,37,109.530000,
2018,06,11,03,38,109.530000,
2018,06,11,03,39,109.530000,
2018,06,11,03,40,109.530000,
2018,06,11,03,41,109.530000,
2018,06,11,03,42,109.530000,
2018,06,11,03,43,109.530000,
2018,06,11,03,44,109.530000,
2018,06,11,03,45,109.530000,
2018,06,11,03,46,109.650000,
2018,06,11,03,47,109.650000,
2018,06,11,03,48,109.650000,
2018,06,11,03,49,109.650000,
2018,06,11,03,50,109.650000,
2018,06,11,03,51,109.650000,
2018,06,11,03,52,109.650000,
2018,06,11,03,53,109.470000,
2018,06,11,03,54,109.650000,
2018,06,11,03,55,109.650000,
2018,06,11,03,56,109.470000,
2018,06,11,03,57,109.470000,
2018,06,11,03,58,109.470000,
2018,06,11,03,59,109.470000,
2018,06,11,04,00,109.470000,
2018,06,11,04,01,109.470000,
2018,06,11,04,02,109.470000,
2018,06,11,04,03,109.470000,
2018,06,11,04,04,109.470000,
2018,06,11,04,05,109.470000,
2018,06,11,04,06,109.470000,
2018,06,11,04,07,109.470000,
2018,06,11,04,08,109.470000,
2018,06,11,04,09,109.470000,
2018,06,11,04,10,109.470000,
2018,06,11,04,11,109.340000,
2018,06,11,04,12,109.470000,
2018,06,11,04,13,109.470000,
2018,06,11,04,14,109.470000,
2018,06,11,04,15,109.470000,
2018,06,11,04,16,109.340000,
2018,06,11,04,17,109.340000,
2018,06,11,04,18,109.340000,
2018,06,11,04,19,109.340000,
2018,06,11,04,20,109.340000,
2018,06,11,04,21,109.340000,
2018,06,11,04,22,109.340000,
2018,06,11,04,23,109.340000,
2018,06,11,04,24,109.340000,
2018,06,11,04,25,109.340000,
2018,06,11,04,26,109.340000,
2018,06,11,04,27,109.340000,
2018,06,11,04,28,109.340000,
2018,06,11,04,29,109.340000,
2018,06,11,04,30,109.340000,
2018,06,11,04,31,109.340000,
2018,06,11,04,32,109.340000,
2018,06,11,04,33,109.340000,
2018,06,11,04,34,109.340000,
2018,06,11,04,35,109.340000,
2018,06,11,04,36,109.300000,
2018,06,11,04,37,109.300000,
2018,06,11,04,38,109.300000,
2018,06,11,04,39,109.300000,
2018,06,11,04,40,109.300000,
2018,06,11,04,41,109.300000,
2018,06,11,04,42,109.300000,
2018,06,11,04,43,109.300000,
2018,06,11,04,44,109.300000,
2018,06,11,04,45,109.300000,
2018,06,11,04,46,109.260000,
2018,06,11,04,47,109.260000,
2018,06,11,04,48,109.260000,
2018,06,11,04,49,109.260000,
2018,06,11,04,50,109.260000,
2018,06,11,04,51,109.260000,
2018,06,11,04,52,109.260000,
2018,06,11,04,53,109.260000,
2018,06,11,04,54,109.260000,
2018,06,11,04,55,109.260000,
2018,06,11,04,56,109.260000,
2018,06,11,04,57,109.260000,
2018,06,11,04,58,109.260000,
2018,06,11,04,59,109.260000,
2018,06,11,05,00,109.260000,
2018,06,11,05,01,109.270000,
2018,06,11,05,02,109.260000,
2018,06,11,05,03,109.270000,
2018,06,11,05,04,109.260000,
2018,06,11,05,05,109.260000,
2018,06,11,05,06,109.270000,
2018,06,11,05,07,109.270000,
2018,06,11,05,08,109.270000,
2018,06,11,05,09,109.270000,
2018,06,11,05,10,109.270000,
2018,06,11,05,11,109.270000,
2018,06,11,05,12,109.280000,
2018,06,11,05,13,109.270000,
2018,06,11,05,14,109.270000,
2018,06,11,05,15,109.270000,
2018,06,11,05,16,109.280000,
2018,06,11,05,17,109.280000,
2018,06,11,05,18,109.280000,
2018,06,11,05,19,109.280000,
2018,06,11,05,20,109.280000,
2018,06,11,05,21,109.250000,
2018,06,11,05,22,109.280000,
2018,06,11,05,23,109.280000,
2018,06,11,05,24,109.280000,
2018,06,11,05,25,109.280000,
2018,06,11,05,26,109.250000,
2018,06,11,05,27,109.250000,
2018,06,11,05,28,109.250000,
2018,06,11,05,29,109.250000,
2018,06,11,05,30,109.250000,
2018,06,11,05,31,109.220000,
2018,06,11,05,32,109.250000,
2018,06,11,05,33,109.250000,
2018,06,11,05,34,109.250000,
2018,06,11,05,35,109.250000,
2018,06,11,05,36,109.220000,
2018,06,11,05,37,109.220000,
2018,06,11,05,38,109.220000,
2018,06,11,05,39,109.220000,
2018,06,11,05,40,109.220000,
2018,06,11,05,41,109.220000,
2018,06,11,05,42,109.220000,
2018,06,11,05,43,109.220000,
2018,06,11,05,44,109.220000,
2018,06,11,05,45,109.220000,
2018,06,11,05,46,109.250000,
2018,06,11,05,47,109.250000,
2018,06,11,05,48,109.250000,
2018,06,11,05,49,109.250000,
2018,06,11,05,50,109.250000,
2018,06,11,05,51,109.260000,
2018,06,11,05,52,109.260000,
2018,06,11,05,53,109.260000,
2018,06,11,05,54,109.250000,
2018,06,11,05,55,109.250000,
2018,06,11,05,56,109.260000,
2018,06,11,05,57,109.260000,
2018,06,11,05,58,109.260000,
2018,06,11,05,59,109.260000,
2018,06,11,06,00,109.260000,
2018,06,11,06,01,109.260000,
2018,06,11,06,02,109.260000,
2018,06,11,06,03,109.260000,
2018,06,11,06,04,109.260000,
2018,06,11,06,05,109.280000,
2018,06,11,06,06,109.280000,
2018,06,11,06,07,109.280000,
2018,06,11,06,08,109.280000,
2018,06,11,06,09,109.280000,
2018,06,11,06,10,109.280000,
2018,06,11,06,11,109.280000,
2018,06,11,06,12,109.280000,
2018,06,11,06,13,109.280000,
2018,06,11,06,14,109.280000,
2018,06,11,06,15,109.280000,
2018,06,11,06,16,109.350000,
2018,06,11,06,17,109.350000,
2018,06,11,06,18,109.350000,
2018,06,11,06,19,109.350000,
2018,06,11,06,20,109.350000,
2018,06,11,06,21,109.340000,
2018,06,11,06,22,109.350000,
2018,06,11,06,23,109.350000,
2018,06,11,06,24,109.350000,
2018,06,11,06,25,109.350000,
2018,06,11,06,26,109.340000,
2018,06,11,06,27,109.340000,
2018,06,11,06,28,109.340000,
2018,06,11,06,29,109.340000,
2018,06,11,06,30,109.340000,
2018,06,11,06,31,109.340000,
2018,06,11,06,32,109.340000,
2018,06,11,06,33,109.340000,
2018,06,11,06,34,109.340000,
2018,06,11,06,35,109.340000,
2018,06,11,06,36,109.360000,
2018,06,11,06,37,109.360000,
2018,06,11,06,38,109.360000,
2018,06,11,06,39,109.360000,
2018,06,11,06,40,109.360000,
2018,06,11,06,41,109.360000,
2018,06,11,06,42,109.360000,
2018,06,11,06,43,109.360000,
2018,06,11,06,44,109.360000,
2018,06,11,06,45,109.360000,
2018,06,11,06,46,109.360000,
2018,06,11,06,47,109.360000,
2018,06,11,06,48,109.360000,
2018,06,11,06,49,109.360000,
2018,06,11,06,50,109.360000,
2018,06,11,06,51,109.360000,
2018,06,11,06,52,109.360000,
2018,06,11,06,53,109.360000,
2018,06,11,06,54,109.360000,
2018,06,11,06,55,109.360000,
2018,06,11,06,56,109.360000,
2018,06,11,06,57,109.360000,
2018,06,11,06,58,109.360000,
2018,06,11,06,59,109.360000,
2018,06,11,07,00,109.360000,
2018,06,11,07,01,109.360000,
2018,06,11,07,02,109.360000,
2018,06,11,07,03,109.360000,
2018,06,11,07,04,109.360000,
2018,06,11,07,05,109.290000,
2018,06,11,07,06,109.290000,
2018,06,11,07,07,109.290000,
2018,06,11,07,08,109.290000,
2018,06,11,07,09,109.290000,
2018,06,11,07,10,109.290000,
2018,06,11,07,11,109.290000,
2018,06,11,07,12,109.290000,
2018,06,11,07,13,109.290000,
2018,06,11,07,14,109.430000,
2018,06,11,07,15,109.430000,
2018,06,11,07,16,109.430000,
2018,06,11,07,17,109.430000,
2018,06,11,07,18,109.430000,
2018,06,11,07,19,109.430000,
2018,06,11,07,20,109.430000,
2018,06,11,07,21,109.430000,
2018,06,11,07,22,109.430000,
2018,06,11,07,23,109.430000,
2018,06,11,07,24,109.460000,
2018,06,11,07,25,109.430000,
2018,06,11,07,26,109.460000,
2018,06,11,07,27,109.460000,
2018,06,11,07,28,109.460000,
2018,06,11,07,29,109.460000,
2018,06,11,07,30,109.460000,
2018,06,11,07,31,109.460000,
2018,06,11,07,32,109.460000,
2018,06,11,07,33,109.460000,
2018,06,11,07,34,109.460000,
2018,06,11,07,35,109.460000,
2018,06,11,07,36,109.460000,
2018,06,11,07,37,109.460000,
2018,06,11,07,38,109.460000,
2018,06,11,07,39,109.460000,
2018,06,11,07,40,109.460000,
2018,06,11,07,41,109.460000,
2018,06,11,07,42,109.460000,
2018,06,11,07,43,109.460000,
2018,06,11,07,44,109.460000,
2018,06,11,07,45,109.440000,
2018,06,11,07,46,109.440000,
2018,06,11,07,47,109.440000,
2018,06,11,07,48,109.440000,
2018,06,11,07,49,109.440000,
2018,06,11,07,50,109.440000,
2018,06,11,07,51,109.440000,
2018,06,11,07,52,109.440000,
2018,06,11,07,53,109.440000,
2018,06,11,07,54,109.440000,
2018,06,11,07,55,109.440000,
2018,06,11,07,56,109.430000,
2018,06,11,07,57,109.430000,
2018,06,11,07,58,109.430000,
2018,06,11,07,59,109.430000,
2018,06,11,08,00,109.430000,
2018,06,11,08,01,109.430000,
2018,06,11,08,02,109.430000,
2018,06,11,08,03,109.430000,
2018,06,11,08,04,109.430000,
2018,06,11,08,05,109.430000,
2018,06,11,08,06,109.410000,
2018,06,11,08,07,109.410000,
2018,06,11,08,08,109.410000,
2018,06,11,08,09,109.410000,
2018,06,11,08,10,109.410000,
2018,06,11,08,11,109.410000,
2018,06,11,08,12,109.410000,
2018,06,11,08,13,109.410000,
2018,06,11,08,14,109.410000,
2018,06,11,08,15,109.410000,
2018,06,11,08,16,109.410000,
2018,06,11,08,17,109.410000,
2018,06,11,08,18,109.410000,
2018,06,11,08,19,109.410000,
2018,06,11,08,20,109.410000,
2018,06,11,08,21,109.410000,
2018,06,11,08,22,109.410000,
2018,06,11,08,23,109.360000,
2018,06,11,08,24,109.410000,
2018,06,11,08,25,109.410000,
2018,06,11,08,26,109.360000,
2018,06,11,08,27,109.360000,
2018,06,11,08,28,109.360000,
2018,06,11,08,29,109.360000,
2018,06,11,08,30,109.360000,
2018,06,11,08,31,109.360000,
2018,06,11,08,32,109.360000,
2018,06,11,08,33,109.360000,
2018,06,11,08,34,109.390000,
2018,06,11,08,35,109.360000,
2018,06,11,08,36,109.390000,
2018,06,11,08,37,109.390000,
2018,06,11,08,38,109.390000,
2018,06,11,08,39,109.390000,
2018,06,11,08,40,109.390000,
2018,06,11,08,41,109.390000,
2018,06,11,08,42,109.390000,
2018,06,11,08,43,109.390000,
2018,06,11,08,44,109.390000,
2018,06,11,08,45,109.390000,
2018,06,11,08,46,109.420000,
2018,06,11,08,47,109.420000,
2018,06,11,08,48,109.420000,
2018,06,11,08,49,109.420000,
2018,06,11,08,50,109.420000,
2018,06,11,08,51,109.420000,
2018,06,11,08,52,109.420000,
2018,06,11,08,53,109.420000,
2018,06,11,08,54,109.420000,
2018,06,11,08,55,109.420000,
2018,06,11,08,56,109.400000,
2018,06,11,08,57,109.400000,
2018,06,11,08,58,109.400000,
2018,06,11,08,59,109.400000,
2018,06,11,09,00,109.400000,
2018,06,11,09,01,109.400000,
2018,06,11,09,02,109.400000,
2018,06,11,09,03,109.400000,
2018,06,11,09,04,109.400000,
2018,06,11,09,05,109.450000,
2018,06,11,09,06,109.450000,
2018,06,11,09,07,109.450000,
2018,06,11,09,08,109.450000,
2018,06,11,09,09,109.450000,
2018,06,11,09,10,109.450000,
2018,06,11,09,11,109.450000,
2018,06,11,09,12,109.450000,
2018,06,11,09,13,109.470000,
2018,06,11,09,14,109.450000,
2018,06,11,09,15,109.450000,
2018,06,11,09,16,109.470000,
2018,06,11,09,17,109.470000,
2018,06,11,09,18,109.470000,
2018,06,11,09,19,109.470000,
2018,06,11,09,20,109.470000,
2018,06,11,09,21,109.470000,
2018,06,11,09,22,109.470000,
2018,06,11,09,23,109.420000,
2018,06,11,09,24,109.470000,
2018,06,11,09,25,109.470000,
2018,06,11,09,26,109.420000,
2018,06,11,09,27,109.420000,
2018,06,11,09,28,109.420000,
2018,06,11,09,29,109.420000,
2018,06,11,09,30,109.420000,
2018,06,11,09,31,109.420000,
2018,06,11,09,32,109.420000,
2018,06,11,09,33,109.420000,
2018,06,11,09,34,109.420000,
2018,06,11,09,35,109.420000,
2018,06,11,09,36,109.410000,
2018,06,11,09,37,109.410000,
2018,06,11,09,38,109.410000,
2018,06,11,09,39,109.410000,
2018,06,11,09,40,109.410000,
2018,06,11,09,41,109.410000,
2018,06,11,09,42,109.410000,
2018,06,11,09,43,109.410000,
2018,06,11,09,44,109.410000,
2018,06,11,09,45,109.410000,
2018,06,11,09,46,109.400000,
2018,06,11,09,47,109.400000,
2018,06,11,09,48,109.400000,
2018,06,11,09,49,109.400000,
2018,06,11,09,50,109.400000,
2018,06,11,09,51,109.470000,
2018,06,11,09,52,109.400000,
2018,06,11,09,53,109.400000,
2018,06,11,09,54,109.400000,
2018,06,11,09,55,109.400000,
2018,06,11,09,56,109.470000,
2018,06,11,09,57,109.470000,
2018,06,11,09,58,109.470000,
2018,06,11,09,59,109.470000,
2018,06,11,10,00,109.470000,
2018,06,11,10,01,109.470000,
2018,06,11,10,02,109.470000,
2018,06,11,10,03,109.470000,
2018,06,11,10,04,109.470000,
2018,06,11,10,05,109.470000,
2018,06,11,10,06,109.440000,
2018,06,11,10,07,109.440000,
2018,06,11,10,08,109.440000,
2018,06,11,10,09,109.440000,
2018,06,11,10,10,109.440000,
2018,06,11,10,11,109.440000,
2018,06,11,10,12,109.440000,
2018,06,11,10,13,109.440000,
2018,06,11,10,14,109.440000,
2018,06,11,10,15,109.440000,
2018,06,11,10,16,109.470000,
2018,06,11,10,17,109.470000,
2018,06,11,10,18,109.470000,
2018,06,11,10,19,109.470000,
2018,06,11,10,20,109.470000,
2018,06,11,10,21,109.470000,
2018,06,11,10,22,109.470000,
2018,06,11,10,23,109.470000,
2018,06,11,10,24,109.470000,
2018,06,11,10,25,109.430000,
2018,06,11,10,26,109.430000,
2018,06,11,10,27,109.430000,
2018,06,11,10,28,109.430000,
2018,06,11,10,29,109.430000,
2018,06,11,10,30,109.430000,
2018,06,11,10,31,109.430000,
2018,06,11,10,32,109.430000,
2018,06,11,10,33,109.430000,
2018,06,11,10,34,109.430000,
2018,06,11,10,35,109.430000,
2018,06,11,10,36,109.450000,
2018,06,11,10,37,109.450000,
2018,06,11,10,38,109.450000,
2018,06,11,10,39,109.450000,
2018,06,11,10,40,109.450000,
2018,06,11,10,41,109.450000,
2018,06,11,10,42,109.450000,
2018,06,11,10,43,109.450000,
2018,06,11,10,44,109.400000,
2018,06,11,10,45,109.450000,
2018,06,11,10,46,109.400000,
2018,06,11,10,47,109.400000,
2018,06,11,10,48,109.400000,
2018,06,11,10,49,109.400000,
2018,06,11,10,50,109.400000,
2018,06,11,10,51,109.400000,
2018,06,11,10,52,109.400000,
2018,06,11,10,53,109.400000,
2018,06,11,10,54,109.400000,
2018,06,11,10,55,109.400000,
2018,06,11,10,56,109.400000,
2018,06,11,10,57,109.400000,
2018,06,11,10,58,109.400000,
2018,06,11,10,59,109.400000,
2018,06,11,11,00,109.400000,
2018,06,11,11,01,109.400000,
2018,06,11,11,02,109.400000,
2018,06,11,11,03,109.400000,
2018,06,11,11,04,109.400000,
2018,06,11,11,05,109.400000,
2018,06,11,11,06,109.430000,
2018,06,11,11,07,109.430000,
2018,06,11,11,08,109.430000,
2018,06,11,11,09,109.430000,
2018,06,11,11,10,109.430000,
2018,06,11,11,11,109.430000,
2018,06,11,11,12,109.430000,
2018,06,11,11,13,109.430000,
2018,06,11,11,14,109.430000,
2018,06,11,11,15,109.430000,
2018,06,11,11,16,109.430000,
2018,06,11,11,17,109.430000,
2018,06,11,11,18,109.430000,
2018,06,11,11,19,109.430000,
2018,06,11,11,20,109.430000,
2018,06,11,11,21,109.430000,
2018,06,11,11,22,109.430000,
2018,06,11,11,23,109.440000,
2018,06,11,11,24,109.440000,
2018,06,11,11,25,109.430000,
2018,06,11,11,26,109.440000,
2018,06,11,11,27,109.440000,
2018,06,11,11,28,109.440000,
2018,06,11,11,29,109.440000,
2018,06,11,11,30,109.440000,
2018,06,11,11,31,109.440000,
2018,06,11,11,32,109.440000,
2018,06,11,11,33,109.440000,
2018,06,11,11,34,109.440000,
2018,06,11,11,35,109.460000,
2018,06,11,11,36,109.460000,
2018,06,11,11,37,109.460000,
2018,06,11,11,38,109.460000,
2018,06,11,11,39,109.460000,
2018,06,11,11,40,109.460000,
2018,06,11,11,41,109.460000,
2018,06,11,11,42,109.460000,
2018,06,11,11,43,109.460000,
2018,06,11,11,44,109.460000,
2018,06,11,11,45,109.460000,
2018,06,11,11,46,109.460000,
2018,06,11,11,47,109.460000,
2018,06,11,11,48,109.460000,
2018,06,11,11,49,109.460000,
2018,06,11,11,50,109.460000,
2018,06,11,11,51,109.460000,
2018,06,11,11,52,109.460000,
2018,06,11,11,53,109.460000,
2018,06,11,11,54,109.460000,
2018,06,11,11,55,109.460000,
2018,06,11,11,56,109.700000,
2018,06,11,11,57,109.700000,
2018,06,11,11,58,109.700000,
2018,06,11,11,59,109.700000,
2018,06,11,12,00,109.700000,
2018,06,11,12,01,109.700000,
2018,06,11,12,02,109.700000,
2018,06,11,12,03,109.700000,
2018,06,11,12,04,109.700000,
2018,06,11,12,05,109.700000,
2018,06,11,12,06,109.700000,
2018,06,11,12,07,109.700000,
2018,06,11,12,08,109.700000,
2018,06,11,12,09,109.700000,
2018,06,11,12,10,109.700000,
2018,06,11,12,11,109.700000,
2018,06,11,12,12,109.700000,
2018,06,11,12,13,109.680000,
2018,06,11,12,14,109.700000,
2018,06,11,12,15,109.680000,
2018,06,11,12,16,109.680000,
2018,06,11,12,17,109.680000,
2018,06,11,12,18,109.680000,
2018,06,11,12,19,109.680000,
2018,06,11,12,20,109.680000,
2018,06,11,12,21,109.650000,
2018,06,11,12,22,109.680000,
2018,06,11,12,23,109.680000,
2018,06,11,12,24,109.680000,
2018,06,11,12,25,109.680000,
2018,06,11,12,26,109.650000,
2018,06,11,12,27,109.650000,
2018,06,11,12,28,109.650000,
2018,06,11,12,29,109.650000,
2018,06,11,12,30,109.650000,
2018,06,11,12,31,109.650000,
2018,06,11,12,32,109.650000,
2018,06,11,12,33,109.650000,
2018,06,11,12,34,109.650000,
2018,06,11,12,35,109.720000,
2018,06,11,12,36,109.720000,
2018,06,11,12,37,109.720000,
2018,06,11,12,38,109.720000,
2018,06,11,12,39,109.720000,
2018,06,11,12,40,109.720000,
2018,06,11,12,41,109.720000,
2018,06,11,12,42,109.720000,
2018,06,11,12,43,109.720000,
2018,06,11,12,44,109.720000,
2018,06,11,12,45,109.720000,
2018,06,11,12,46,109.710000,
2018,06,11,12,47,109.710000,
2018,06,11,12,48,109.710000,
2018,06,11,12,49,109.710000,
2018,06,11,12,50,109.710000,
2018,06,11,12,51,109.710000,
2018,06,11,12,52,109.710000,
2018,06,11,12,53,109.710000,
2018,06,11,12,54,109.710000,
2018,06,11,12,55,109.710000,
2018,06,11,12,56,109.710000,
2018,06,11,12,57,109.710000,
2018,06,11,12,58,109.710000,
2018,06,11,12,59,109.710000,
2018,06,11,13,00,109.710000,
2018,06,11,13,01,109.710000,
2018,06,11,13,02,109.710000,
2018,06,11,13,03,109.710000,
2018,06,11,13,04,109.720000,
2018,06,11,13,05,109.710000,
2018,06,11,13,06,109.720000,
2018,06,11,13,07,109.720000,
2018,06,11,13,08,109.720000,
2018,06,11,13,09,109.720000,
2018,06,11,13,10,109.720000,
2018,06,11,13,11,109.720000,
2018,06,11,13,12,109.720000,
2018,06,11,13,13,109.720000,
2018,06,11,13,14,109.730000,
2018,06,11,13,15,109.720000,
2018,06,11,13,16,109.730000,
2018,06,11,13,17,109.730000,
2018,06,11,13,18,109.730000,
2018,06,11,13,19,109.730000,
2018,06,11,13,20,109.730000,
2018,06,11,13,21,109.730000,
2018,06,11,13,22,109.730000,
2018,06,11,13,23,109.730000,
2018,06,11,13,24,109.730000,
2018,06,11,13,25,109.730000,
2018,06,11,13,26,109.730000,
2018,06,11,13,27,109.730000,
2018,06,11,13,28,109.730000,
2018,06,11,13,29,109.730000,
2018,06,11,13,30,109.730000,
2018,06,11,13,31,109.730000,
2018,06,11,13,32,109.730000,
2018,06,11,13,33,109.730000,
2018,06,11,13,34,109.730000,
2018,06,11,13,35,109.730000,
2018,06,11,13,36,109.750000,
2018,06,11,13,37,109.750000,
2018,06,11,13,38,109.750000,
2018,06,11,13,39,109.750000,
2018,06,11,13,40,109.750000,
2018,06,11,13,41,109.750000,
2018,06,11,13,42,109.750000,
2018,06,11,13,43,109.750000,
2018,06,11,13,44,109.750000,
2018,06,11,13,45,109.750000,
2018,06,11,13,46,109.780000,
2018,06,11,13,47,109.780000,
2018,06,11,13,48,109.780000,
2018,06,11,13,49,109.780000,
2018,06,11,13,50,109.780000,
2018,06,11,13,51,109.780000,
2018,06,11,13,52,109.780000,
2018,06,11,13,53,109.780000,
2018,06,11,13,54,109.780000,
2018,06,11,13,55,109.780000,
2018,06,11,13,56,109.750000,
2018,06,11,13,57,109.750000,
2018,06,11,13,58,109.750000,
2018,06,11,13,59,109.750000,
2018,06,11,14,00,109.750000,
2018,06,11,14,01,109.790000,
2018,06,11,14,02,109.790000,
2018,06,11,14,03,109.790000,
2018,06,11,14,04,109.790000,
2018,06,11,14,05,109.750000,
2018,06,11,14,06,109.790000,
2018,06,11,14,07,109.790000,
2018,06,11,14,08,109.790000,
2018,06,11,14,09,109.790000,
2018,06,11,14,10,109.790000,
2018,06,11,14,11,109.790000,
2018,06,11,14,12,109.790000,
2018,06,11,14,13,109.790000,
2018,06,11,14,14,109.770000,
2018,06,11,14,15,109.790000,
2018,06,11,14,16,109.770000,
2018,06,11,14,17,109.770000,
2018,06,11,14,18,109.770000,
2018,06,11,14,19,109.770000,
2018,06,11,14,20,109.770000,
2018,06,11,14,21,109.770000,
2018,06,11,14,22,109.770000,
2018,06,11,14,23,109.770000,
2018,06,11,14,24,109.750000,
2018,06,11,14,25,109.770000,
2018,06,11,14,26,109.750000,
2018,06,11,14,27,109.750000,
2018,06,11,14,28,109.750000,
2018,06,11,14,29,109.750000,
2018,06,11,14,30,109.750000,
2018,06,11,14,31,109.750000,
2018,06,11,14,32,109.750000,
2018,06,11,14,33,109.750000,
2018,06,11,14,34,109.750000,
2018,06,11,14,35,109.750000,
2018,06,11,14,36,109.760000,
2018,06,11,14,37,109.760000,
2018,06,11,14,38,109.760000,
2018,06,11,14,39,109.760000,
2018,06,11,14,40,109.760000,
2018,06,11,14,41,109.760000,
2018,06,11,14,42,109.760000,
2018,06,11,14,43,109.760000,
2018,06,11,14,44,109.760000,
2018,06,11,14,45,109.760000,
2018,06,11,14,46,109.760000,
2018,06,11,14,47,109.760000,
2018,06,11,14,48,109.760000,
2018,06,11,14,49,109.760000,
2018,06,11,14,50,109.760000,
2018,06,11,14,51,109.760000,
2018,06,11,14,52,109.760000,
2018,06,11,14,53,109.760000,
2018,06,11,14,54,109.760000,
2018,06,11,14,55,109.760000,
2018,06,11,14,56,109.770000,
2018,06,11,14,57,109.770000,
2018,06,11,14,58,109.770000,
2018,06,11,14,59,109.770000,
2018,06,11,15,00,109.770000,
2018,06,11,15,01,109.770000,
2018,06,11,15,02,109.770000,
2018,06,11,15,03,109.770000,
2018,06,11,15,04,109.770000,
2018,06,11,15,05,109.760000,
2018,06,11,15,06,109.760000,
2018,06,11,15,07,109.760000,
2018,06,11,15,08,109.760000,
2018,06,11,15,09,109.760000,
2018,06,11,15,10,109.760000,
2018,06,11,15,11,109.760000,
2018,06,11,15,12,109.760000,
2018,06,11,15,13,109.760000,
2018,06,11,15,14,109.760000,
2018,06,11,15,15,109.760000,
2018,06,11,15,16,109.910000,
2018,06,11,15,17,109.910000,
2018,06,11,15,18,109.910000,
2018,06,11,15,19,109.910000,
2018,06,11,15,20,109.910000,
2018,06,11,15,21,109.910000,
2018,06,11,15,22,109.960000,
2018,06,11,15,23,109.910000,
2018,06,11,15,24,109.910000,
2018,06,11,15,25,109.960000,
2018,06,11,15,26,109.960000,
2018,06,11,15,27,109.960000,
2018,06,11,15,28,109.960000,
2018,06,11,15,29,109.960000,
2018,06,11,15,30,109.960000,
2018,06,11,15,31,109.960000,
2018,06,11,15,32,109.970000,
2018,06,11,15,33,109.970000,
2018,06,11,15,34,109.960000,
2018,06,11,15,35,109.970000,
2018,06,11,15,36,109.970000,
2018,06,11,15,37,109.970000,
2018,06,11,15,38,109.970000,
2018,06,11,15,39,109.970000,
2018,06,11,15,40,109.970000,
2018,06,11,15,41,109.970000,
2018,06,11,15,42,109.970000,
2018,06,11,15,43,109.970000,
2018,06,11,15,44,109.970000,
2018,06,11,15,45,109.970000,
2018,06,11,15,46,110.000000,
2018,06,11,15,47,110.000000,
2018,06,11,15,48,110.000000,
2018,06,11,15,49,110.000000,
2018,06,11,15,50,110.000000,
2018,06,11,15,51,110.000000,
2018,06,11,15,52,110.000000,
2018,06,11,15,53,110.000000,
2018,06,11,15,54,110.000000,
2018,06,11,15,55,109.950000,
2018,06,11,15,56,109.950000,
2018,06,11,15,57,109.950000,
2018,06,11,15,58,109.950000,
2018,06,11,15,59,109.950000,
2018,06,11,16,00,109.950000,
2018,06,11,16,01,109.950000,
2018,06,11,16,02,109.950000,
2018,06,11,16,03,109.950000,
2018,06,11,16,04,109.950000,
2018,06,11,16,05,109.950000,
2018,06,11,16,06,110.000000,
2018,06,11,16,07,110.000000,
2018,06,11,16,08,110.000000,
2018,06,11,16,09,110.000000,
2018,06,11,16,10,110.000000,
2018,06,11,16,11,110.000000,
2018,06,11,16,12,110.000000,
2018,06,11,16,13,110.020000,
2018,06,11,16,14,110.000000,
2018,06,11,16,15,110.000000,
2018,06,11,16,16,110.020000,
2018,06,11,16,17,110.020000,
2018,06,11,16,18,110.020000,
2018,06,11,16,19,110.020000,
2018,06,11,16,20,110.020000,
2018,06,11,16,21,109.990000,
2018,06,11,16,22,109.990000,
2018,06,11,16,23,110.020000,
2018,06,11,16,24,109.990000,
2018,06,11,16,25,110.020000,
2018,06,11,16,26,109.990000,
2018,06,11,16,27,109.990000,
2018,06,11,16,28,109.990000,
2018,06,11,16,29,109.990000,
2018,06,11,16,30,109.990000,
2018,06,11,16,31,109.990000,
2018,06,11,16,32,109.990000,
2018,06,11,16,33,109.990000,
2018,06,11,16,34,109.990000,
2018,06,11,16,35,109.990000,
2018,06,11,16,36,109.990000,
2018,06,11,16,37,109.990000,
2018,06,11,16,38,109.990000,
2018,06,11,16,39,109.990000,
2018,06,11,16,40,109.990000,
2018,06,11,16,41,109.990000,
2018,06,11,16,42,109.990000,
2018,06,11,16,43,109.990000,
2018,06,11,16,44,109.990000,
2018,06,11,16,45,109.990000,
2018,06,11,16,46,109.990000,
2018,06,11,16,47,109.990000,
2018,06,11,16,48,109.990000,
2018,06,11,16,49,109.990000,
2018,06,11,16,50,109.990000,
2018,06,11,16,51,109.990000,
2018,06,11,16,52,109.990000,
2018,06,11,16,53,109.990000,
2018,06,11,16,54,109.990000,
2018,06,11,16,55,109.990000,
2018,06,11,16,56,109.960000,
2018,06,11,16,57,109.960000,
2018,06,11,16,58,109.960000,
2018,06,11,16,59,109.960000,
2018,06,11,17,00,109.960000,
2018,06,11,17,01,109.960000,
2018,06,11,17,02,109.960000,
2018,06,11,17,03,109.960000,
2018,06,11,17,04,109.960000,
2018,06,11,17,05,109.960000,
2018,06,11,17,06,109.960000,
2018,06,11,17,07,109.960000,
2018,06,11,17,08,109.960000,
2018,06,11,17,09,109.960000,
